transaction_id,customer_id,product_id,product_name,category,unit_price,quantity,total_amount,discount_percent,transaction_date,payment_method,status,shipping_address_state,device,session_id,revenue,shipping_cost
TXN002406,773,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-09-23 14:58:30,Apple Pay,Completed,GA,Mobile,SES658193,6.0,4.67
TXN002407,879,113,Air Purifier HEPA,Home & Kitchen,179.99,1,179.99,10,2024-01-11 14:58:30,Google Pay,Cancelled,WA,Mobile,SES304887,54.0,5.14
TXN002408,638,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2025-12-01 14:58:30,Apple Pay,Cancelled,FL,Mobile,SES871162,45.0,7.85
TXN002409,322,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-04-07 14:58:30,Debit Card,Cancelled,CA,Mobile,SES244926,27.0,5.13
TXN002410,987,118,Hiking Backpack 40L,Sports,79.99,2,159.98,0,2025-07-16 14:58:30,Debit Card,Completed,FL,Tablet,SES510550,47.99,12.99
TXN002411,599,106,Yoga Mat Premium,Sports,32.39,1,32.39,10,2025-05-13 14:58:30,Apple Pay,Completed,NY,Desktop,SES863984,9.72,10.03
TXN002412,833,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-04-08 14:58:30,PayPal,Pending,GA,Mobile,SES117119,27.0,8.21
TXN002413,807,109,Wireless Mouse,Electronics,25.49,1,25.49,15,2025-07-09 14:58:30,Debit Card,Cancelled,CA,Mobile,SES445376,7.65,9.61
TXN002414,744,112,Mechanical Keyboard,Electronics,89.99,1,89.99,25,2024-09-01 14:58:30,Apple Pay,Pending,TX,Tablet,SES493393,27.0,1.61
TXN002415,15,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2024-08-30 14:58:30,Google Pay,Pending,TX,Mobile,SES629057,45.0,7.83
TXN002416,119,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2024-06-30 14:58:30,Debit Card,Completed,IL,Desktop,SES432666,12.0,2.51
TXN002417,220,102,Organic Green Tea (50 bags),Groceries,10.62,1,10.62,15,2024-08-15 14:58:30,Debit Card,Completed,TX,Mobile,SES911615,3.19,2.61
TXN002418,766,106,Yoga Mat Premium,Sports,32.39,1,32.39,10,2024-06-03 14:58:30,PayPal,Cancelled,TX,Desktop,SES318813,9.72,14.28
TXN002419,590,118,Hiking Backpack 40L,Sports,71.99,1,71.99,10,2025-10-07 14:58:30,Google Pay,Cancelled,TX,Mobile,SES406106,21.6,5.98
TXN002420,762,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2025-04-05 14:58:30,Credit Card,Refunded,CO,Mobile,SES404912,39.0,9.75
TXN002421,655,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2025-03-24 14:58:30,Credit Card,Completed,TX,Tablet,SES945939,60.0,3.36
TXN002422,648,111,Organic Protein Powder,Health,54.99,1,54.99,0,2024-03-19 14:58:30,Apple Pay,Cancelled,CO,Desktop,SES274443,16.5,4.54
TXN002423,32,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-09-24 14:58:30,Debit Card,Completed,CA,Mobile,SES140230,27.0,11.73
TXN002424,699,115,Noise Cancelling Earbuds,Electronics,159.99,2,319.98,20,2024-06-30 14:58:30,Debit Card,Refunded,PA,Desktop,SES337406,95.99,10.34
TXN002425,200,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2025-04-02 14:58:30,Apple Pay,Refunded,NY,Mobile,SES279026,7.5,5.54
TXN002426,670,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2024-05-05 14:58:30,Debit Card,Completed,FL,Desktop,SES219475,60.0,6.96
TXN002427,762,116,Smart Home Speaker,Electronics,99.99,2,199.98,0,2024-06-09 14:58:30,Apple Pay,Completed,CA,Tablet,SES160846,59.99,7.9
TXN002428,735,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2025-02-05 14:58:30,Google Pay,Completed,TX,Mobile,SES562397,60.0,9.78
TXN002429,829,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-11-03 14:58:30,Apple Pay,Completed,CO,Desktop,SES809710,24.0,2.7
TXN002430,214,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-03-31 14:58:30,Google Pay,Completed,WA,Desktop,SES628550,36.0,10.35
TXN002431,962,104,Python Programming Book,Books,45.0,1,45.0,0,2025-07-30 14:58:30,Google Pay,Completed,IL,Desktop,SES461467,13.5,9.29
TXN002432,171,109,Wireless Mouse,Electronics,23.99,1,23.99,20,2024-06-05 14:58:30,Google Pay,Completed,IL,Mobile,SES199839,7.2,8.24
TXN002433,535,116,Smart Home Speaker,Electronics,79.99,1,79.99,20,2025-04-15 14:58:30,Google Pay,Pending,TX,Tablet,SES673681,24.0,9.83
TXN002434,29,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,2,49.98,0,2024-07-05 14:58:30,PayPal,Completed,PA,Desktop,SES635407,14.99,3.18
TXN002435,760,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2025-04-27 14:58:30,Google Pay,Cancelled,PA,Desktop,SES596810,60.0,13.08
TXN002436,1030,120,Data Science Handbook,Books,59.99,1,59.99,0,2025-05-25 14:58:30,Debit Card,Refunded,IL,Desktop,SES253116,18.0,5.19
TXN002437,225,107,LED Desk Lamp,Electronics,36.54,1,36.54,15,2025-06-18 14:58:30,Apple Pay,Completed,PA,Desktop,SES664465,10.96,11.54
TXN002438,599,108,Coffee Maker 12-Cup,Home & Kitchen,76.49,1,76.49,15,2025-11-04 14:58:30,Google Pay,Cancelled,FL,Mobile,SES490917,22.95,13.48
TXN002439,14,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-03-30 14:58:30,PayPal,Completed,FL,Mobile,SES456035,39.0,7.75
TXN002440,680,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-10-18 14:58:30,Google Pay,Refunded,TX,Mobile,SES159310,36.0,5.55
TXN002441,60,105,Stainless Steel Water Bottle,Home & Kitchen,22.49,1,22.49,10,2024-06-15 14:58:30,Debit Card,Completed,MA,Desktop,SES503543,6.75,4.16
TXN002442,517,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2025-11-22 14:58:30,PayPal,Completed,TX,Desktop,SES861308,30.0,13.55
TXN002443,956,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2025-02-04 14:58:30,Apple Pay,Refunded,MI,Tablet,SES379959,30.0,10.6
TXN002444,379,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2025-03-06 14:58:30,PayPal,Completed,CO,Desktop,SES969886,6.0,6.34
TXN002445,606,118,Hiking Backpack 40L,Sports,67.99,1,67.99,15,2024-07-22 14:58:30,Apple Pay,Refunded,WA,Mobile,SES749234,20.4,13.62
TXN002446,874,102,Organic Green Tea (50 bags),Groceries,11.24,2,22.48,10,2024-12-25 14:58:30,Apple Pay,Completed,FL,Mobile,SES216310,6.74,13.18
TXN002447,308,114,Resistance Bands Set,Sports,17.99,1,17.99,10,2025-10-17 14:58:30,PayPal,Completed,TX,Mobile,SES469766,5.4,10.01
TXN002448,571,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2024-01-27 14:58:30,Credit Card,Completed,PA,Desktop,SES936605,10.8,14.95
TXN002449,521,106,Yoga Mat Premium,Sports,30.59,1,30.59,15,2024-04-12 14:58:30,PayPal,Refunded,CA,Desktop,SES954950,9.18,8.62
TXN002450,488,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,2,49.98,0,2024-10-02 14:58:30,Debit Card,Cancelled,AZ,Mobile,SES336773,14.99,0.33
TXN002451,130,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2025-05-04 14:58:30,Apple Pay,Completed,FL,Mobile,SES432543,12.0,6.35
TXN002452,443,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2025-10-17 14:58:30,Google Pay,Completed,CA,Mobile,SES704134,12.9,12.23
TXN002453,787,119,Instant Pot 6-Quart,Home & Kitchen,67.49,1,67.49,25,2025-08-09 14:58:30,Google Pay,Cancelled,WA,Desktop,SES555525,20.25,2.1
TXN002454,881,107,LED Desk Lamp,Electronics,42.99,2,85.98,0,2025-01-07 14:58:30,Credit Card,Completed,FL,Mobile,SES707456,25.79,4.32
TXN002455,967,112,Mechanical Keyboard,Electronics,119.99,2,239.98,0,2024-10-13 14:58:30,Apple Pay,Completed,CA,Mobile,SES690923,71.99,12.9
TXN002456,965,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2025-11-19 14:58:30,Debit Card,Completed,IL,Mobile,SES903169,45.0,11.9
TXN002457,729,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2025-07-07 14:58:30,PayPal,Refunded,GA,Desktop,SES587909,24.0,1.31
TXN002458,170,116,Smart Home Speaker,Electronics,89.99,1,89.99,10,2025-03-10 14:58:30,Apple Pay,Completed,MI,Mobile,SES415226,27.0,8.06
TXN002459,416,111,Organic Protein Powder,Health,43.99,1,43.99,20,2024-06-06 14:58:30,Debit Card,Refunded,IL,Desktop,SES547362,13.2,12.86
TXN002460,989,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2024-12-04 14:58:30,Google Pay,Completed,CA,Mobile,SES716729,27.0,7.4
TXN002461,259,115,Noise Cancelling Earbuds,Electronics,149.99,1,149.99,25,2025-08-24 14:58:30,Credit Card,Pending,AZ,Desktop,SES522242,45.0,8.45
TXN002462,855,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2024-02-15 14:58:30,PayPal,Refunded,PA,Tablet,SES636857,10.8,8.63
TXN002463,354,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-01-27 14:58:30,PayPal,Pending,TX,Desktop,SES245289,36.0,1.5
TXN002464,364,116,Smart Home Speaker,Electronics,74.99,1,74.99,25,2024-12-24 14:58:30,Apple Pay,Completed,MA,Desktop,SES785619,22.5,11.09
TXN002465,423,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2025-06-12 14:58:30,Google Pay,Pending,TX,Mobile,SES483056,60.0,11.16
TXN002466,914,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,2,179.98,0,2024-08-13 14:58:30,Google Pay,Cancelled,MA,Mobile,SES940693,53.99,12.57
TXN002467,443,101,Wireless Bluetooth Headphones,Electronics,79.99,2,159.98,0,2025-10-05 14:58:30,Google Pay,Completed,AZ,Mobile,SES775860,47.99,1.14
TXN002468,728,120,Data Science Handbook,Books,59.99,1,59.99,0,2024-05-13 14:58:30,Debit Card,Completed,TX,Desktop,SES392623,18.0,7.5
TXN002469,139,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,2,179.98,0,2024-02-14 14:58:30,Debit Card,Completed,CA,Mobile,SES700933,53.99,10.0
TXN002470,684,101,Wireless Bluetooth Headphones,Electronics,67.99,2,135.98,15,2025-04-22 14:58:30,Apple Pay,Pending,TX,Mobile,SES642016,40.79,13.39
TXN002471,255,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-02-07 14:58:30,PayPal,Completed,CO,Mobile,SES257842,27.0,1.79
TXN002472,229,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2024-01-04 14:58:30,Apple Pay,Completed,WA,Desktop,SES265105,27.0,10.99
TXN002473,952,107,LED Desk Lamp,Electronics,34.39,1,34.39,20,2024-03-31 14:58:30,Apple Pay,Cancelled,TX,Tablet,SES127425,10.32,11.66
TXN002474,841,116,Smart Home Speaker,Electronics,89.99,1,89.99,10,2024-03-27 14:58:30,Apple Pay,Completed,MA,Mobile,SES800487,27.0,8.92
TXN002475,933,117,Portable Charger 20000mAh,Electronics,35.99,1,35.99,10,2025-10-30 14:58:30,Google Pay,Completed,MA,Desktop,SES904037,10.8,11.88
TXN002476,302,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2025-01-06 14:58:30,Google Pay,Completed,TX,Tablet,SES476500,30.0,3.01
TXN002477,402,102,Organic Green Tea (50 bags),Groceries,11.24,1,11.24,10,2024-03-15 14:58:30,Apple Pay,Completed,CA,Desktop,SES394288,3.37,6.11
TXN002478,758,109,Wireless Mouse,Electronics,26.99,1,26.99,10,2024-12-20 14:58:30,Debit Card,Pending,FL,Desktop,SES257976,8.1,7.68
TXN002479,336,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2024-03-03 14:58:30,PayPal,Completed,CO,Mobile,SES385547,27.0,9.42
TXN002480,402,108,Coffee Maker 12-Cup,Home & Kitchen,80.99,2,161.98,10,2025-11-28 14:58:30,Apple Pay,Cancelled,WA,Desktop,SES116572,48.59,13.69
TXN002481,451,108,Coffee Maker 12-Cup,Home & Kitchen,80.99,1,80.99,10,2024-06-22 14:58:30,Google Pay,Completed,NY,Mobile,SES256569,24.3,10.09
TXN002482,688,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2025-07-18 14:58:30,Google Pay,Completed,NY,Mobile,SES162254,27.0,0.99
TXN002483,631,103,Running Shoes - Nike Air,Sports,116.99,2,233.98,10,2025-03-23 14:58:30,Debit Card,Pending,CO,Desktop,SES265642,70.19,8.36
TXN002484,59,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2024-02-12 14:58:30,Credit Card,Completed,CA,Mobile,SES606078,60.0,7.42
TXN002485,770,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2025-01-16 14:58:30,Apple Pay,Pending,GA,Tablet,SES416881,60.0,1.17
TXN002486,825,117,Portable Charger 20000mAh,Electronics,35.99,3,107.97,10,2025-01-07 14:58:30,Debit Card,Pending,FL,Mobile,SES913936,32.39,2.85
TXN002487,90,107,LED Desk Lamp,Electronics,34.39,3,103.17,20,2025-09-16 14:58:30,Credit Card,Cancelled,NY,Desktop,SES944302,30.95,7.15
TXN002488,747,115,Noise Cancelling Earbuds,Electronics,179.99,2,359.98,10,2025-07-13 14:58:30,PayPal,Pending,FL,Tablet,SES998846,107.99,6.62
TXN002489,651,111,Organic Protein Powder,Health,46.74,3,140.22,15,2025-08-04 14:58:30,Apple Pay,Pending,GA,Mobile,SES207798,42.07,8.08
TXN002490,181,102,Organic Green Tea (50 bags),Groceries,10.62,1,10.62,15,2025-06-01 14:58:30,Google Pay,Cancelled,MA,Tablet,SES889416,3.19,4.03
TXN002491,369,105,Stainless Steel Water Bottle,Home & Kitchen,21.24,2,42.48,15,2025-03-25 14:58:30,Google Pay,Completed,AZ,Desktop,SES710463,12.74,2.25
TXN002492,482,103,Running Shoes - Nike Air,Sports,129.99,2,259.98,0,2025-05-11 14:58:30,Google Pay,Cancelled,FL,Mobile,SES182818,77.99,11.71
TXN002493,418,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-12-08 14:58:30,Google Pay,Pending,AZ,Mobile,SES656371,36.0,2.96
TXN002494,577,116,Smart Home Speaker,Electronics,89.99,1,89.99,10,2025-06-14 14:58:30,Apple Pay,Completed,FL,Desktop,SES698269,27.0,12.15
TXN002495,218,110,Fitness Tracker Watch,Electronics,119.99,2,239.98,20,2025-01-16 14:58:30,Debit Card,Completed,CA,Desktop,SES815495,71.99,3.24
TXN002496,433,103,Running Shoes - Nike Air,Sports,116.99,1,116.99,10,2024-06-29 14:58:30,Google Pay,Cancelled,IL,Desktop,SES548523,35.1,5.5
TXN002497,261,109,Wireless Mouse,Electronics,29.99,2,59.98,0,2024-12-13 14:58:30,Debit Card,Refunded,TX,Desktop,SES325671,17.99,10.77
TXN002498,189,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-06-12 14:58:30,Google Pay,Pending,PA,Desktop,SES216819,39.0,7.77
TXN002499,909,112,Mechanical Keyboard,Electronics,119.99,2,239.98,0,2023-12-19 14:58:30,Google Pay,Pending,MA,Mobile,SES425404,71.99,5.45
TXN002500,448,104,Python Programming Book,Books,45.0,1,45.0,0,2024-03-30 14:58:30,Google Pay,Pending,CA,Mobile,SES289171,13.5,3.59
TXN002501,55,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2025-06-01 14:58:30,Apple Pay,Completed,MI,Desktop,SES154773,24.0,10.06
TXN002502,756,114,Resistance Bands Set,Sports,16.99,1,16.99,15,2024-08-15 14:58:30,Apple Pay,Completed,CO,Desktop,SES836039,5.1,13.76
TXN002503,272,115,Noise Cancelling Earbuds,Electronics,179.99,1,179.99,10,2025-05-06 14:58:30,PayPal,Pending,IL,Desktop,SES886081,54.0,3.86
TXN002504,93,112,Mechanical Keyboard,Electronics,119.99,2,239.98,0,2024-01-17 14:58:30,Google Pay,Cancelled,CA,Desktop,SES702149,71.99,5.29
TXN002505,715,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2024-09-12 14:58:30,Debit Card,Completed,WA,Tablet,SES552533,27.0,4.74
TXN002506,399,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2025-09-24 14:58:30,PayPal,Cancelled,MI,Mobile,SES118224,6.0,2.87
TXN002507,953,101,Wireless Bluetooth Headphones,Electronics,71.99,1,71.99,10,2024-03-14 14:58:30,Google Pay,Completed,MA,Mobile,SES967244,21.6,1.94
TXN002508,103,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-07-24 14:58:30,Credit Card,Refunded,CO,Mobile,SES238908,60.0,3.7
TXN002509,286,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-10-08 14:58:30,Google Pay,Completed,CA,Mobile,SES214168,6.0,11.81
TXN002510,44,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2025-01-13 14:58:30,Credit Card,Completed,MI,Mobile,SES260070,12.9,10.59
TXN002511,177,114,Resistance Bands Set,Sports,17.99,1,17.99,10,2025-12-03 14:58:30,Google Pay,Completed,TX,Mobile,SES854733,5.4,11.12
TXN002512,516,113,Air Purifier HEPA,Home & Kitchen,169.99,2,339.98,15,2024-07-16 14:58:30,Debit Card,Cancelled,FL,Mobile,SES934928,101.99,11.71
TXN002513,894,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-10-13 14:58:30,Debit Card,Pending,FL,Desktop,SES528200,60.0,10.0
TXN002514,6,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-07-09 14:58:30,PayPal,Refunded,CA,Desktop,SES549693,3.75,5.4
TXN002515,382,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-08-13 14:58:30,Google Pay,Pending,WA,Mobile,SES888080,60.0,7.76
TXN002516,797,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2024-10-01 14:58:30,Google Pay,Pending,WA,Desktop,SES778301,12.9,10.61
TXN002517,987,118,Hiking Backpack 40L,Sports,71.99,1,71.99,10,2024-07-08 14:58:30,PayPal,Completed,NY,Desktop,SES645337,21.6,10.8
TXN002518,672,110,Fitness Tracker Watch,Electronics,119.99,1,119.99,20,2024-11-14 14:58:30,Credit Card,Cancelled,CA,Desktop,SES961945,36.0,10.11
TXN002519,1025,115,Noise Cancelling Earbuds,Electronics,199.99,2,399.98,0,2024-03-02 14:58:30,PayPal,Completed,IL,Mobile,SES211673,119.99,1.44
TXN002520,792,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-12-26 14:58:30,Debit Card,Completed,TX,Mobile,SES178751,3.75,9.75
TXN002521,569,115,Noise Cancelling Earbuds,Electronics,169.99,1,169.99,15,2025-08-23 14:58:30,Google Pay,Completed,TX,Desktop,SES921982,51.0,13.72
TXN002522,867,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2024-09-09 14:58:30,Debit Card,Pending,TX,Mobile,SES612704,27.0,5.34
TXN002523,316,115,Noise Cancelling Earbuds,Electronics,159.99,2,319.98,20,2025-10-28 14:58:30,Apple Pay,Pending,CO,Tablet,SES888676,95.99,13.5
TXN002524,80,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2025-09-27 14:58:30,Apple Pay,Cancelled,WA,Mobile,SES424130,3.75,8.53
TXN002525,622,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2024-11-24 14:58:30,PayPal,Pending,AZ,Mobile,SES171263,7.5,5.58
TXN002526,180,109,Wireless Mouse,Electronics,25.49,1,25.49,15,2025-07-01 14:58:30,Google Pay,Refunded,AZ,Desktop,SES179624,7.65,8.98
TXN002527,817,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-10-09 14:58:30,PayPal,Pending,TX,Desktop,SES136562,36.0,3.44
TXN002528,841,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-01-20 14:58:30,Apple Pay,Cancelled,FL,Mobile,SES644838,36.0,14.88
TXN002529,146,120,Data Science Handbook,Books,59.99,1,59.99,0,2024-07-17 14:58:30,Credit Card,Cancelled,CO,Desktop,SES993780,18.0,7.25
TXN002530,760,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2024-02-18 14:58:30,Debit Card,Pending,CA,Desktop,SES610595,27.0,3.13
TXN002531,741,114,Resistance Bands Set,Sports,19.99,3,59.97,0,2025-05-12 14:58:30,Debit Card,Cancelled,FL,Mobile,SES821987,17.99,5.09
TXN002532,147,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-09-09 14:58:30,PayPal,Cancelled,AZ,Mobile,SES155679,60.0,1.13
TXN002533,885,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-10-26 14:58:30,Debit Card,Pending,IL,Desktop,SES118573,27.0,7.13
TXN002534,221,112,Mechanical Keyboard,Electronics,107.99,1,107.99,10,2024-09-18 14:58:30,Apple Pay,Refunded,GA,Tablet,SES324642,32.4,12.69
TXN002535,400,102,Organic Green Tea (50 bags),Groceries,11.24,1,11.24,10,2025-03-23 14:58:30,Apple Pay,Cancelled,GA,Desktop,SES931421,3.37,6.03
TXN002536,606,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2025-04-28 14:58:30,Credit Card,Completed,CA,Desktop,SES842433,12.9,9.82
TXN002537,373,113,Air Purifier HEPA,Home & Kitchen,179.99,1,179.99,10,2025-11-20 14:58:30,Debit Card,Completed,CA,Desktop,SES292247,54.0,4.09
TXN002538,979,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2025-05-07 14:58:30,Debit Card,Cancelled,TX,Desktop,SES380765,9.0,1.49
TXN002539,521,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2024-07-05 14:58:30,Google Pay,Completed,WA,Mobile,SES251306,24.0,8.41
TXN002540,195,119,Instant Pot 6-Quart,Home & Kitchen,89.99,2,179.98,0,2025-08-21 14:58:30,Google Pay,Completed,IL,Mobile,SES328721,53.99,5.44
TXN002541,827,106,Yoga Mat Premium,Sports,32.39,1,32.39,10,2024-05-18 14:58:30,Apple Pay,Refunded,FL,Mobile,SES941340,9.72,3.94
TXN002542,507,105,Stainless Steel Water Bottle,Home & Kitchen,21.24,1,21.24,15,2025-04-18 14:58:30,PayPal,Completed,FL,Tablet,SES219310,6.37,2.89
TXN002543,824,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-11-22 14:58:30,PayPal,Completed,MI,Desktop,SES899780,27.0,13.84
TXN002544,729,119,Instant Pot 6-Quart,Home & Kitchen,80.99,1,80.99,10,2025-09-03 14:58:30,Google Pay,Refunded,TX,Desktop,SES509307,24.3,14.36
TXN002545,273,113,Air Purifier HEPA,Home & Kitchen,169.99,1,169.99,15,2025-11-02 14:58:30,PayPal,Completed,TX,Desktop,SES974987,51.0,12.69
TXN002546,486,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2024-02-13 14:58:30,Credit Card,Completed,TX,Mobile,SES904814,12.0,4.01
TXN002547,938,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2024-06-27 14:58:30,PayPal,Completed,CA,Mobile,SES763597,12.0,1.73
TXN002548,310,118,Hiking Backpack 40L,Sports,79.99,2,159.98,0,2025-11-18 14:58:30,Credit Card,Pending,MI,Mobile,SES641536,47.99,14.44
TXN002549,443,106,Yoga Mat Premium,Sports,35.99,2,71.98,0,2024-02-29 14:58:30,PayPal,Completed,GA,Desktop,SES638471,21.59,14.38
TXN002550,90,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-04-27 14:58:30,Credit Card,Completed,TX,Mobile,SES501702,27.0,3.13
TXN002551,94,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2025-09-02 14:58:30,Google Pay,Completed,WA,Mobile,SES198353,12.9,8.97
TXN002552,203,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-03-21 14:58:30,Credit Card,Pending,CA,Mobile,SES794614,60.0,3.35
TXN002553,1050,117,Portable Charger 20000mAh,Electronics,39.99,2,79.98,0,2025-04-24 14:58:30,Credit Card,Completed,FL,Mobile,SES297712,23.99,13.84
TXN002554,344,113,Air Purifier HEPA,Home & Kitchen,149.99,2,299.98,25,2024-10-04 14:58:30,Google Pay,Cancelled,PA,Mobile,SES178601,89.99,2.47
TXN002555,216,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2025-05-20 14:58:30,Google Pay,Completed,TX,Mobile,SES366468,3.75,14.22
TXN002556,156,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2025-07-02 14:58:30,Debit Card,Cancelled,WA,Mobile,SES317854,10.8,9.6
TXN002557,677,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2025-04-17 14:58:30,Credit Card,Completed,TX,Mobile,SES482174,12.9,9.59
TXN002558,903,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2025-12-05 14:58:30,Credit Card,Completed,TX,Mobile,SES395092,45.0,3.89
TXN002559,999,119,Instant Pot 6-Quart,Home & Kitchen,89.99,2,179.98,0,2023-12-13 14:58:30,Apple Pay,Refunded,CA,Tablet,SES119237,53.99,4.41
TXN002560,695,108,Coffee Maker 12-Cup,Home & Kitchen,80.99,2,161.98,10,2025-10-12 14:58:30,Debit Card,Refunded,CO,Mobile,SES817643,48.59,6.98
TXN002561,426,105,Stainless Steel Water Bottle,Home & Kitchen,22.49,1,22.49,10,2025-01-15 14:58:30,PayPal,Refunded,MA,Mobile,SES378688,6.75,14.92
TXN002562,789,114,Resistance Bands Set,Sports,19.99,2,39.98,0,2024-08-02 14:58:30,PayPal,Completed,CA,Mobile,SES505391,11.99,6.65
TXN002563,42,109,Wireless Mouse,Electronics,26.99,1,26.99,10,2024-10-29 14:58:30,Google Pay,Completed,TX,Mobile,SES785914,8.1,10.0
TXN002564,333,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2024-10-17 14:58:30,Debit Card,Completed,FL,Desktop,SES216522,27.0,0.34
TXN002565,860,117,Portable Charger 20000mAh,Electronics,29.99,1,29.99,25,2024-12-13 14:58:30,Debit Card,Completed,PA,Mobile,SES835209,9.0,9.97
